x,y,z,err
1.0,0.0,0.0,2.107665
0.9507778,-0.044214465,0.048305906,1.0556872
0.881441,-0.1052028,0.09883002,0.5139376
0.82721984,-0.17978032,0.15083615,0.25382057
0.77393466,-0.2189906,0.2009248,0.12521802
0.7210535,-0.2613782,0.2517885,0.06608404
0.62983644,-0.3488443,0.3304744,0.069399945
0.5472599,-0.30105394,0.4082773,0.05469836
0.49965766,-0.29443252,0.45734942,0.026780376
0.44660437,-0.25251973,0.50726223,0.022032393
0.39347667,-0.22056574,0.55764073,0.017198665
0.3439647,-0.22651726,0.6083915,0.012087799
0.29055235,-0.20274816,0.65971637,0.016254036
0.23357569,-0.15079063,0.7117979,0.015507612
0.17565334,-0.13365997,0.7642737,0.013527364
0.11968692,-0.106034994,0.8170551,0.020328663
0.061707444,-0.09969506,0.87030673,0.015532258
0.005724324,-0.060403362,0.92420644,0.019804735
-0.003834837,-0.031206932,0.95377284,0.029710267
-0.03133424,-0.0058271913,0.9574693,0.041138835
-0.039345022,-0.040871784,0.97823757,0.022153804
0.0013131808,-0.056430932,0.97376686,0.013574504
0.0011274077,-0.004419301,1.0025698,0.02010715
-0.023940125,-0.040709898,0.9958522,0.0071623987
-0.00727429,0.0013317732,1.0247942,0.010638406
-0.009920087,-0.021846177,1.0078739,0.008442071
-0.0111333225,-0.025237387,0.9919235,0.007088883
-0.020744657,0.021579167,1.0084585,0.02433988
-0.039787535,-0.016278878,0.9955569,0.002911854
-0.035246413,0.004958758,1.0181279,0.01629239
-0.02846169,0.0041890074,1.0030696,0.024303313
-0.028206205,-0.03375441,0.9656092,0.0015111071
-0.030604621,-0.029895736,0.9723808,0.012758
-0.029172175,-0.015138077,0.96507895,0.017337836
-0.016716618,-0.023228176,0.9623427,0.010637306
-0.03179516,-0.04310837,0.9796385,0.019325733
-0.019820234,-0.038993362,1.0077504,0.020729333
-0.019437654,-0.025075344,0.99888915,0.01935173
-0.024024526,-0.008798756,0.99116254,0.0060394984
-0.023801267,-0.031349648,0.9657132,0.012365802
-0.039080165,-0.0059863613,0.96097803,0.009694247
-0.019476423,-0.009850548,0.96482575,0.014874789
-0.04061941,-0.019951051,0.95794064,0.016930185
-0.025098315,-0.052979402,0.96735996,0.012493395
-0.020737851,-0.0072118603,0.9895875,0.0076289326
-0.03336195,0.011178389,0.9847279,0.013653061
0.007250487,-0.020584423,0.9709701,0.012866506
-0.009861761,-0.058190692,0.9751569,0.0157013
-0.016839415,-0.032858808,0.97684026,0.009636724
-0.020760616,-0.056056015,0.97222877,0.017853182
0.0029776448,-0.01811779,1.0149648,0.026169967
-0.022584287,-0.016139062,1.0010953,0.015695296
-0.01972875,-0.00063447095,0.96370685,0.015451258
-0.024865106,-0.03806283,0.9801472,0.016365249
-0.019621367,-0.0023083303,0.986017,0.0031579568
-0.024702728,-0.004942393,0.97659934,0.0045016804
-0.023530133,-0.035751004,0.9910392,0.009847191
-0.00046764064,-0.012839392,0.97973585,0.0074468283
-0.0224632,-0.03522532,0.98075855,0.015907332
-0.02676811,-0.014375057,0.9955275,0.004891841
-0.019692002,0.0076529793,0.98100334,0.0043113055
-0.01665163,-0.04449109,0.9530072,0.020542469
-0.030410282,-0.023790495,0.9600482,0.0051603327
-0.013218558,-0.0021870001,0.9871372,0.012115357
-0.027585207,-0.011982343,0.9604606,0.014160204
-0.028145658,-0.03965688,0.96835196,0.013213522
-0.022101477,-0.039084565,1.0010186,0.005537528
-0.016761957,-0.049173553,0.9992576,0.022370411
-0.02921975,-0.007631123,1.0080491,0.0027486924
-0.01746151,-0.05039086,1.0024068,0.015642771
-0.02970693,-0.01049817,0.98854005,0.004977204
-0.02251208,0.0033902663,0.96958286,0.013032321
-0.048585497,0.0035799025,0.9804776,0.015523989
-0.045030333,0.0050137583,0.953429,0.01563385
-0.024347875,-0.025388898,0.96572584,0.0077235433
-0.022263195,-0.05908469,0.9673601,0.016570609
-0.031009331,-0.06699556,0.9856373,0.030339401
-0.033703897,-0.041061874,0.97412753,0.033209167
-0.04455415,-0.00658223,0.985418,0.004689844
-0.018565292,-0.014408921,0.9640833,0.00780231
-0.012190604,-0.057403438,0.9721552,0.011856885
-0.01742004,-0.0057419217,0.99315387,0.009041442
-0.026414825,-0.026083639,0.97888005,0.013699158
-0.051730663,-0.005204151,1.006115,0.009550145
-0.028321316,-0.011513388,0.99841505,0.011037193
-0.03365437,-0.020020239,0.99579364,0.012663049
-0.018412707,-0.021769196,0.9441305,0.017075462
-0.04007608,-0.03036814,0.95766765,0.016580164
-0.015489154,-0.022696508,0.98302025,0.01698728
-0.035568394,-0.06249632,0.9650123,0.01338204
-0.026776537,-0.067462854,0.98216,0.023849098
-0.01866298,-0.0139457695,0.98249143,0.0075738067
-0.011826939,-0.03254194,0.965205,0.01583713
-0.029677209,-0.0045351153,0.96070814,0.010039807
-0.035586115,-0.032868747,0.9846888,0.011040393
-0.029010788,-0.0007299003,1.0018456,0.011695051
-0.050162364,-0.030224385,0.9762003,0.007018493
-0.031234303,-0.01569695,0.9746513,0.015410017
-0.008020573,-0.019237477,0.9666921,0.017372398
0.0032829158,-0.037207965,0.9861241,0.016411994
