x,y,z,err
1.0,0.0,0.0,2.1519194
0.96551895,-0.06663743,0.013070514,1.1128048
0.9005722,-0.11525449,0.0261207,0.5734344
0.85089815,-0.19455169,0.039126992,0.31690705
0.736992,-0.2895906,0.08447782,0.14697705
0.65874124,-0.3540842,0.112342656,0.11141206
0.5979117,-0.3965423,0.14613307,0.08355489
0.5100067,-0.32861453,0.19461668,0.062290188
0.42886782,-0.27657935,0.24945475,0.08426401
0.24048086,-0.42407537,0.36795148,0.21094134
-0.02446391,-0.14025296,0.5690763,0.39140493
0.3167579,0.060422532,0.7690364,0.39853466
0.26451093,-0.05754028,0.77319324,0.12342551
0.21027939,-0.13275485,0.78082365,0.037854016
0.16019328,-0.14611627,0.7917311,0.07343201
0.10454275,-0.13016461,0.80476713,0.08575478
0.059436448,-0.12123128,0.81780005,0.087878756
-0.022027416,-0.04908006,0.87489045,0.05036565
0.0099730445,-0.06329759,0.88791555,0.050229978
0.008401672,-0.073510125,0.9008936,0.064542696
-0.031227276,-0.067853846,0.9139158,0.0735132
-0.030823272,-0.05301663,0.92694515,0.07589642
-0.036403608,-0.0920815,0.94664115,0.07854062
0.007348874,-0.03159977,0.9596981,0.07029302
0.0050824042,-0.025445415,0.9538671,0.0729133
-0.013414426,-0.014433525,0.95694405,0.07381743
-0.023857892,-0.02995885,0.96998286,0.07420636
-0.032550342,-0.035305705,0.96735394,0.07446375
-0.034559906,-0.024090823,0.980411,0.075922444
-0.005608713,-0.051756695,0.99254346,0.06677738
-0.015169879,-0.023889273,0.99920976,0.067485735
-0.011205225,-0.0043942067,0.9685637,0.069501005
-0.029243687,-0.03907675,0.97409856,0.071917236
-0.04960362,-0.029897911,0.987148,0.07316565
-0.047954172,-0.015734766,0.98038304,0.0733826
-0.04348078,-0.019868081,0.9708298,0.07356511
-0.0031384195,-0.021692827,0.9696839,0.07391881
-0.035392094,-0.007281694,0.9789234,0.07402356
-0.028300306,-0.017201472,0.97151303,0.07422299
-0.0368574,-0.007214309,0.9755444,0.07550294
-0.047028568,-0.020938229,0.9671794,0.0772675
0.0007960922,-0.026634552,0.96568483,0.07392601
0.00472743,-0.03791637,0.978699,0.07404638
0.0009985076,-0.026215447,0.97264594,0.07460981
-0.021986114,-0.05072804,0.9640216,0.07468824
-0.00043678266,-0.035811104,0.9769961,0.073951244
-0.0033437416,-0.023888716,0.9845896,0.07393755
-0.008231448,-0.038871206,0.97511566,0.07388274
-0.031973563,-0.007759163,0.98487395,0.07618708
-0.045705426,-0.022974322,0.9714465,0.07800789
-0.06450693,-0.028407427,0.9782815,0.07949402
-0.043890078,-0.0340108,0.9616388,0.078997225
-0.019419415,-0.05247093,0.9681021,0.077280395
0.006973895,-0.02050898,0.98105603,0.07642221
-0.014279957,-0.023804141,0.9906482,0.07505806
-0.025772545,-0.03866897,1.0036734,0.07459984
-0.014037645,-0.050736032,0.9715849,0.074110046
0.01703106,-0.0296953,0.9624777,0.07595518
0.0064446055,-0.036016524,0.9552991,0.07540996
-0.01677645,-0.03679193,0.9683419,0.07423911
-0.041071687,-0.046572726,0.981402,0.07435858
-0.024777416,-0.023239924,0.9764106,0.07417143
0.0012544749,-0.044074547,0.9894517,0.07511906
-0.004140711,-0.039666183,0.97726893,0.07384346
-0.026932653,-0.0180183,0.98378146,0.0739411
-0.00985256,-0.021004407,0.99676454,0.0739471
-0.0048007136,-0.01372946,0.95967156,0.07431474
-0.013978665,-0.023916174,0.95779717,0.07411714
-0.0007496139,-0.058075342,0.97084016,0.07694876
0.009148096,-0.0587431,0.9807837,0.08259063
-0.012627109,-0.04409408,0.99383515,0.08486917
-0.025672559,-0.0059504216,0.9956419,0.0772758
0.0036062011,0.0019015761,0.97216904,0.076411456
-0.023612315,-0.016652836,0.9793955,0.07407349
-0.036926404,-0.013443667,0.9924057,0.0744709
-0.031828098,-0.02242344,0.9587018,0.076026805
-0.013833508,-0.05625041,0.9717602,0.0750002
0.013481577,-0.0556036,0.98159736,0.07417792
0.017211,-0.048595503,0.99364406,0.07477138
-0.018611327,-0.018809156,0.98815006,0.074537955
0.0035942846,-0.017108722,0.9820546,0.075663
-0.025895009,-0.035742633,0.9749256,0.076941326
-0.010085658,-0.04592288,0.9437728,0.07914135
-0.021931903,-0.040589795,0.9568101,0.078028694
-0.022646131,-0.04614457,0.9698495,0.07818368
-0.033626392,-0.038021743,0.965401,0.07641396
-0.037754092,-0.047188822,0.978393,0.075084716
-0.028545277,-0.037232973,0.9725473,0.07424056
-0.027905835,-0.038480934,0.96950334,0.07483418
-0.050763316,-0.016367352,0.9825523,0.07405373
-0.01927877,-0.019416012,0.96704394,0.07453709
-0.011207444,-0.019869758,0.9720935,0.07494489
-0.0019445361,-0.049242307,0.98515534,0.07562522
-0.023101583,-0.040314857,0.9816588,0.073970854
-0.026082892,-0.032776557,0.982199,0.0739373
-0.025680507,-0.037849773,0.96895283,0.07388058
-0.013140098,-0.032397225,0.97632325,0.07420327
-0.016702192,-0.019305553,0.9893837,0.0741829
-0.03924329,-0.029566875,0.97310007,0.07401767
-0.02253439,-0.025766473,0.98581845,0.07390148
