x,y,z,err
1.0,0.0,0.0,2.1335683
0.93661916,-0.05162082,0.03119181,1.0714358
0.87602144,-0.09150736,0.06110104,0.544047
0.80460125,-0.16099857,0.09985559,0.2680646
0.7450697,-0.23009722,0.13088106,0.14734413
0.6629572,-0.33185676,0.18925221,0.085277796
0.5485593,-0.41346166,0.27780786,0.12752369
0.34820852,-0.233269,0.41886574,0.22186899
0.2098771,-0.09813381,0.55059355,0.26480693
0.10271499,-0.24032114,0.66022813,0.19919202
0.14091128,-0.06397071,0.7965084,0.18317416
0.12029431,-0.090654835,0.81756675,0.04901894
0.11036725,-0.10436416,0.8397612,0.0518278
0.106897116,-0.086777605,0.8637732,0.06659906
0.08315331,-0.069405586,0.8897887,0.07065681
0.05830693,-0.07403645,0.9187193,0.07182404
0.05122131,-0.067885794,0.94765055,0.06014974
0.022524673,-0.06538231,0.9787139,0.05400484
0.027511138,-0.06916331,0.9815304,0.050554942
0.053864095,-0.046844106,0.9923259,0.050143458
0.0339077,-0.005705188,0.9964422,0.043981742
0.024261178,-0.016277393,0.99315745,0.04154697
0.020718846,-0.029169552,0.96299595,0.04280086
0.086767055,0.0013140717,0.9873157,0.034631122
0.049888782,-0.019216154,0.99054897,0.037389483
0.042283647,-0.037802614,1.000406,0.041188437
0.024357576,0.0051331306,0.99634886,0.040837187
0.051170226,-0.020943869,0.9791919,0.041772034
0.031166086,-0.018858913,0.9846165,0.04162081
-0.016056316,-0.029998573,0.9988677,0.04326117
0.028569927,-0.016331805,1.0220666,0.04330706
0.037418336,-0.017711258,1.0225984,0.046148445
0.032901015,0.023327122,0.9951738,0.04885132
0.036412418,-0.017806236,0.9658743,0.049060225
0.0079144845,-0.0062302244,0.99496907,0.044723116
0.04494158,-0.024905363,0.9836707,0.04456096
0.039088618,-0.053895913,0.99638927,0.04674077
0.05347167,-0.0059379763,1.015484,0.04597581
0.0530931,-0.030874768,0.9855372,0.04465403
0.030350389,-0.015596487,0.9872681,0.042708486
0.028151054,-0.021321027,0.9820611,0.04371789
0.01657003,-0.002460554,0.9658065,0.045521006
0.041655928,-0.021026324,1.000405,0.02199501
0.009238209,-0.013392764,0.981103,0.034641434
0.0027958176,-0.0033573287,1.0021641,0.052186776
0.058136325,-0.011451575,0.9947388,0.03868174
0.050774395,-0.009189219,1.0168103,0.04069519
0.0049846256,0.011818456,0.98595995,0.040243417
-0.014895948,-0.0121939415,0.9740275,0.044088084
0.0072523565,-0.030006858,0.9815874,0.042209044
-0.0076206303,-0.019358726,0.9858811,0.04467593
0.022200225,-0.02643826,0.9838112,0.04675776
0.022673588,-0.026658751,0.9868769,0.04695625
-0.022768945,-0.016560355,0.9916312,0.041436926
-0.037519217,-0.01388313,0.99048716,0.04101087
-0.013134423,0.010618623,0.97586346,0.04221887
0.020509059,-0.010637312,0.9621567,0.043598123
0.0052887322,-0.03130994,0.9808153,0.042136755
0.005418531,-0.02620121,0.9922007,0.042650957
-0.011574299,-0.03755336,0.9946139,0.042715568
-0.00013999188,0.0062163114,0.9800405,0.041555412
-0.017927451,-0.0038688597,0.9780146,0.044777993
0.006226451,-0.01631715,0.96232486,0.04082132
0.00060919655,-0.018978406,0.9919054,0.04128717
0.0074062436,-0.020436356,0.97378105,0.041152183
0.034786467,-0.0064339587,0.9748826,0.042342935
0.0035842669,-0.037422758,0.9698793,0.041450668
-0.015831761,0.009929584,0.99812967,0.050621964
0.038035385,-0.05075203,1.0443647,0.037765753
0.008168638,-0.010500348,1.0026052,0.03072042
0.031218147,-0.015830792,0.9776126,0.032011498
0.06375189,-0.028153354,0.9756526,0.0355334
0.028369859,-0.018134288,0.98707795,0.038829993
0.035558302,0.006131413,0.9859896,0.041598603
0.056484316,-0.028042288,0.9739504,0.040224247
0.05184681,-0.0031706605,0.99316025,0.043013286
0.03207531,0.0068118153,1.0034422,0.042624388
0.031890847,-0.007996854,0.9922697,0.042326838
0.05501116,-0.028307036,0.9857978,0.044882175
0.0063306885,-0.036211036,0.9875506,0.04462373
0.0304971,-0.019582191,0.99772966,0.048349798
0.05004501,-0.044597458,1.0017773,0.042474534
0.041808113,-0.014494789,0.9968368,0.040576648
-0.0027399126,0.019320648,0.99970496,0.04332053
-0.0025894137,-0.0058856388,0.97014433,0.043004513
0.021794252,-0.021662876,0.98452824,0.048553225
0.012135586,-0.03140402,0.9681583,0.046279382
0.0036516252,-0.04355285,0.9744483,0.045975875
-0.022013765,-0.027492967,0.9690179,0.04450082
-0.017714191,-0.01145098,0.9816776,0.044373427
0.044806186,0.01992633,0.99158585,0.043022282
0.012998782,-0.014400649,0.9740715,0.03199169
-0.0049211625,-0.015434167,0.9449858,0.036495812
0.033809863,-0.033341274,0.96453524,0.039053872
0.020993624,-0.03163521,0.9795189,0.044366896
0.056047957,0.0021457907,1.0087112,0.04552371
0.03819537,-0.014855936,0.9987756,0.04139298
0.019557517,-0.03675988,0.98601955,0.040272612
0.013686706,-0.033165213,1.0002133,0.0439899
0.022651812,-0.02389174,0.99846417,0.046708
