x,y,z,err
1.0,0.0,0.0,2.1463604
0.9517319,-0.052190997,0.09461328,1.0426434
0.8870673,-0.10162427,0.18850362,0.4805638
0.8327401,-0.16197437,0.28287014,0.20981415
0.74207324,-0.23377244,0.39960048,0.055695243
0.6800664,-0.25080624,0.49380687,0.051597606
0.62488824,-0.2674594,0.58740395,0.07147826
0.5631861,-0.26401445,0.6820156,0.079586044
0.50937855,-0.2426072,0.7763944,0.084461644
0.44914684,-0.21613804,0.8698257,0.087753266
0.38856432,-0.16520314,0.9636405,0.08853511
0.3223245,-0.10541998,1.057632,0.091046296
0.26050624,-0.07531213,1.1137686,0.09070129
0.19978999,-0.03384687,1.1421021,0.090435065
0.12970138,0.00686057,1.1410354,0.09528312
0.06705303,0.0028634537,1.1363142,0.09667758
0.039141864,0.008834889,1.1299843,0.09237566
0.011660385,-0.0021192483,1.1241803,0.09173248
0.003947203,0.00061195454,1.1183074,0.09092639
-0.00052703783,0.0059909723,1.1143922,0.092254974
0.0033147032,-0.0030975034,1.134597,0.09098068
-0.0042262617,0.0020466612,1.1290948,0.09234462
0.009572129,0.0057563814,1.1238639,0.08973044
-0.0037212768,0.045842815,1.1186581,0.0905706
0.0016048563,0.030140977,1.1133537,0.091986924
0.014503528,0.030872377,1.1080905,0.09000652
-0.004084727,-0.015170307,1.1081706,0.08897384
0.010599804,0.007601001,1.1032207,0.089583404
0.003214746,-0.003315487,1.1096418,0.09013433
-0.0073820483,-0.0132240625,1.118677,0.08894438
-0.0071008787,0.0051948493,1.1127039,0.08890842
-0.024236556,0.0024089674,1.107218,0.08988489
0.018520322,0.0032952297,1.1019489,0.089175634
-0.01087918,0.016925052,1.109543,0.089681335
0.011665336,0.009547209,1.1043075,0.089971416
0.001784416,0.01583425,1.099185,0.09022221
0.029605094,0.01163174,1.0938014,0.09001908
0.0047196248,0.023658946,1.0884697,0.09000668
0.005535803,0.019529348,1.0871555,0.09018879
-0.020661652,0.013461407,1.0853755,0.08976461
-0.0027334758,0.012956295,1.0805026,0.090062246
0.008835872,0.03295159,1.0898043,0.08933477
0.0155093875,0.010716931,1.0842764,0.089441486
0.0075610974,0.011314428,1.078974,0.08925688
-0.0031603188,0.01579307,1.0747939,0.089157246
0.0114258835,0.022815054,1.0713186,0.089637935
-0.002598992,0.02388315,1.0810456,0.08888466
-0.0069245193,0.024106544,1.0758328,0.08966269
0.0033875348,0.031709883,1.0700312,0.089854136
-0.010745994,0.023765175,1.0793794,0.08974568
0.008144371,0.0004907027,1.0740154,0.08998729
0.0136186285,-0.0059045046,1.0722603,0.08968297
-0.003022469,0.010184425,1.0825593,0.08938429
0.0190903,0.0150537575,1.0808733,0.08957546
-0.015767103,-0.007357963,1.0751454,0.08999184
0.023051737,0.0044271895,1.0861069,0.091112934
-0.012352702,0.01101215,1.0851316,0.08953136
-0.010990165,0.030134203,1.079815,0.08945173
-0.005840593,-0.012298141,1.0737412,0.08912008
-0.014611009,0.0040639434,1.0861117,0.08921608
-0.02677051,-0.003578547,1.0798904,0.0891029
-0.0016511609,0.008559142,1.0924487,0.089081794
-0.02013553,0.0018938897,1.0943139,0.088670604
-0.014061564,0.025692578,1.0891054,0.08939355
-0.009695634,0.015674885,1.0833224,0.08887048
0.0018280437,-0.0022778069,1.0832751,0.08897009
-0.009916436,0.0198695,1.0781058,0.08905683
-0.015034545,0.01958112,1.0728931,0.09015165
-0.0024880783,-0.002586631,1.0836748,0.089300394
0.021630695,0.017690195,1.0913849,0.091002956
0.0003112988,0.004395866,1.0852976,0.08977922
-0.01833761,0.012286939,1.0800421,0.08939173
-0.0041280743,0.006223772,1.0768822,0.09036675
0.0047047404,-0.0056362674,1.0847031,0.08950121
0.022943843,0.009663766,1.0936081,0.08894047
0.019225098,0.012148432,1.1105133,0.0891921
-0.01433302,0.0018276446,1.1045477,0.08944627
-0.0125549445,0.00931363,1.1062571,0.089383826
-0.00096015044,0.015757449,1.103043,0.088840306
0.020364312,0.00993442,1.0966227,0.08816726
-0.0076713585,0.03674194,1.0914147,0.08942752
0.0023664276,0.025704209,1.0861428,0.09005696
0.008970555,0.010555668,1.0809245,0.09095119
0.00893111,-0.008726586,1.0831517,0.09098479
0.009883962,-0.014750106,1.0769272,0.089647315
-0.023704158,0.009833364,1.0748826,0.0891612
-0.01732934,0.003992689,1.0705197,0.090333134
-0.008296183,-0.0031705594,1.0649309,0.0898026
0.011096126,0.012588925,1.0737,0.09067907
0.008015501,0.023507934,1.0879927,0.089851014
0.011723568,0.013311171,1.0831712,0.09047181
-0.013185886,-0.009958016,1.0911384,0.08960117
0.004042704,0.019277304,1.085533,0.08890221
0.01352819,-0.00069264515,1.0924245,0.08886789
-0.007095261,0.019524813,1.0874398,0.08966756
0.0017348777,0.005567059,1.0829186,0.09071205
-0.021698233,-0.0062256134,1.0864942,0.088537045
0.002614279,0.0057083555,1.1010612,0.08918791
0.002611369,-0.0069846464,1.0957042,0.08908136
0.011303961,-0.015917093,1.0900161,0.08950543
