x,y,z,err
1.0,0.0,0.0,2.1505065
0.941483,-0.05192455,0.048786018,1.0702572
0.8774897,-0.09141054,0.098236784,0.5263399
0.8355242,-0.14899953,0.14827996,0.26841658
0.7503922,-0.23723939,0.23275305,0.092849165
0.69633234,-0.25641224,0.28622955,0.044517018
0.6464331,-0.26972288,0.33570307,0.019476227
0.5954455,-0.28794947,0.38586992,0.013062444
0.53002614,-0.2909602,0.44277716,0.013339393
0.45480067,-0.28936946,0.49910697,0.03282258
0.35539386,-0.2086535,0.58858764,0.0879117
0.2592215,-0.15256353,0.6650713,0.1056086
0.14279407,-0.09072556,0.7679639,0.14887331
0.04487488,-0.036807783,0.85528725,0.1486729
0.056114286,-0.0474436,0.8990861,0.052780867
0.02949044,-0.043588426,0.94390374,0.018694507
0.0151637755,-0.027413132,0.9896791,0.010578469
0.0021559317,-0.010848825,1.0149419,0.010033455
-0.015211062,0.017858919,1.0219358,0.009348045
-0.01417674,-0.015658434,1.0053176,0.00944051
-0.0039132326,-0.03996969,1.0133686,0.0099367965
-0.03063339,-0.026395103,1.0254632,0.009723571
-0.02116249,-0.023047851,1.0145577,0.011493429
-0.024602493,-0.020149833,1.0303988,0.009960892
0.0064044413,-0.02330249,1.0198356,0.021014053
0.008934541,-0.0326309,1.013837,0.010272796
-0.0008617894,-0.014426944,1.0280985,0.007395639
-0.013945665,0.0041115405,1.02506,0.0060924077
-0.000657633,-0.011527733,1.014007,0.0059233727
-0.02030103,-0.015073338,1.0240515,0.0061985496
-0.03343035,-0.018308414,1.0126914,0.0070403935
-0.014151536,-0.020850033,1.0147732,0.006925933
-0.006947653,-0.019404681,1.0075982,0.00694869
-0.018593375,0.0025983362,1.0231324,0.008463094
-0.014641186,-0.007767497,1.0251392,0.007653539
0.002366661,0.009657919,1.0321484,0.0054582325
0.009379818,-0.005038227,1.0473142,0.004508653
0.008401748,0.014402539,1.0226684,0.0069613904
0.0029777645,-0.025677124,1.0210712,0.012501897
-0.0001917306,-0.006214603,1.021031,0.021277368
-0.010936436,-0.02043861,1.0138301,0.016211148
0.009466956,-0.030208101,1.0203625,0.016907286
-0.023330523,-0.037508886,1.038451,0.017462136
-0.021156572,0.0071193147,1.053327,0.008195352
-0.02383672,0.015263271,1.0239865,0.012157697
0.010342741,-0.0061540874,1.0231757,0.01046101
0.00780304,-0.014273468,1.0240763,0.017124014
-0.008301375,-0.052884024,1.0150385,0.0082840165
0.0026133868,-0.02202322,1.043268,0.010781554
-0.008836983,-0.013634323,1.0091375,0.015342266
-0.015003102,-0.01575709,0.9908365,0.0051018302
-0.031725436,-0.031012908,0.99382335,0.015124512
-0.02215719,-0.02115914,1.0134834,0.01767896
-0.020622142,-0.0031688965,1.0330677,0.016154379
-0.0016878009,-0.015187975,1.0288587,0.015278455
0.0133269075,-0.02461584,1.0436051,0.01915731
0.0030573881,-0.024935095,1.0344734,0.025441622
-0.006402172,-0.017633727,1.0284419,0.021330114
-0.011601739,0.00833025,1.0380764,0.012501005
0.0012873453,-0.00092291867,1.0032934,0.012878483
-0.0018221494,0.013081234,0.99365956,0.01136075
-0.02662727,0.0014666717,0.9964584,0.014057118
-0.03524476,0.0023122805,1.0153072,0.017680315
-0.027287155,0.017723223,1.0206403,0.018463116
-0.021223864,0.011159854,1.0266902,0.016588982
-0.007881333,0.024137089,1.0427196,0.016943293
-0.012818033,-0.00087353174,1.0435735,0.020097116
-0.007402831,0.015121759,1.0501037,0.017444706
-0.018881457,0.008674146,1.0289499,0.014548012
-0.0009243158,0.0042977263,1.0335262,0.019254887
-0.00020020726,-0.0056002825,1.0173565,0.022684794
-0.005246117,-0.021825802,1.009242,0.019496944
-0.011775335,-0.024452547,1.0008103,0.0055770455
-0.019340795,-0.028669821,1.0176691,0.00823091
-0.010641378,-0.014531775,1.0161109,0.013807628
-0.003287319,-0.01689163,1.0160489,0.008947713
0.008446707,-0.0155327,1.0171368,0.009495571
-0.0004253489,-0.018303828,1.0206031,0.006592425
0.0037725854,-0.01334118,1.0508037,0.0046243155
-0.016365035,0.00042886252,1.0693861,0.0043539004
-0.017250687,0.005748168,1.0263687,0.004742389
-0.0076635266,0.009512078,1.0084252,0.004696982
-0.024066355,-0.010425054,1.0137926,0.00424694
-0.019115077,0.006429334,1.0067576,0.0056879176
0.0052356767,-0.011943985,1.0036345,0.006396662
-4.912477e-05,0.003705999,1.0201383,0.007248782
-0.010134382,-0.00017525109,1.0286882,0.006741674
-0.009322398,-0.0087068975,1.0279706,0.0055418084
0.011842455,-0.0028182315,1.0410835,0.0036779935
0.01848459,-9.884071e-05,1.0107533,0.006672766
0.018548023,0.0064347666,1.012943,0.00497177
0.015521471,0.015727052,1.0274771,0.004543085
-0.0061543616,-0.0047617536,1.0135827,0.0058852634
-0.008197523,-0.008008686,1.011093,0.0046447706
0.005540747,0.0029345073,0.98176247,0.0049320846
-0.0025780043,-0.008734369,1.0094339,0.005057607
-0.015342828,-0.005361675,1.0056491,0.0055336324
-0.011019764,0.0039567025,1.019413,0.00495414
-0.033212576,-0.011540624,1.0228012,0.005013015
-0.0010846342,-0.015732907,1.0234152,0.004474347
