x,y,z,err
1.0,0.0,0.0,2.1827333
0.914044,-0.027842078,0.06251222,1.058352
0.84493244,-0.069076665,0.13163936,0.5023934
0.78657544,-0.10611697,0.20236576,0.23082669
0.7264379,-0.15166147,0.27326524,0.093981296
0.65833414,-0.19448362,0.34436396,0.023750871
0.59099084,-0.2540054,0.41411883,0.02737769
0.5260932,-0.2263915,0.48437864,0.033771545
0.45778412,-0.21231656,0.55380255,0.045066424
0.38928017,-0.24869877,0.62361014,0.053586196
0.31316823,-0.23465799,0.7014361,0.0675543
0.25085092,-0.1932874,0.7718138,0.05825362
0.16404897,-0.13725334,0.8598155,0.08029075
0.09920752,-0.06690738,0.92939276,0.06719433
0.05088721,-0.026447663,1.002273,0.06252689
0.036599904,-0.018722026,1.0723389,0.057300687
0.06499206,0.054438483,1.1203449,0.076412424
0.021776574,0.05843473,1.1011741,0.06395622
0.026367337,0.013692406,1.077124,0.049514443
0.009966317,0.030648254,1.0792085,0.04869387
0.01214788,0.013027024,1.0928665,0.047708448
0.013081045,-0.01406162,1.091828,0.05151404
0.028259065,0.005961021,1.1159964,0.042938445
0.028550098,0.042681687,1.1117622,0.046149712
0.023887048,0.042651918,1.0858879,0.047393013
0.036685403,-0.012880623,1.0841814,0.04152774
0.08097617,0.022639412,1.1262672,0.06252016
0.07792352,0.020745449,1.1177766,0.05193629
0.061541274,0.032104246,1.1206995,0.045462318
0.033184502,0.00035570434,1.1261162,0.04716574
0.05313008,0.022308573,1.1092976,0.04234574
0.042570103,0.0445863,1.1166627,0.04258494
0.038390644,0.0058528627,1.1211473,0.04705395
0.04068162,0.024656225,1.1311134,0.04121574
0.050566796,-0.002816853,1.1370397,0.045062963
0.04097489,0.009666526,1.126389,0.04685455
0.037632547,0.024801675,1.1174687,0.04142368
0.006000322,0.015659986,1.1028035,0.043324716
0.02737165,0.021214437,1.1089841,0.04560297
0.044832893,0.037165344,1.0926696,0.040609285
0.04150919,-0.019480517,1.0855238,0.044324063
0.044618562,0.022744471,1.0981066,0.04180966
0.03333722,0.020531839,1.1151432,0.042617206
0.023113739,0.033903666,1.1019409,0.04321924
0.010796106,0.0625655,1.0838238,0.048120037
0.031831518,0.038688455,1.0779845,0.046438914
0.036695287,0.011810462,1.0967888,0.045798566
0.06132982,0.017770665,1.112437,0.039657354
0.051008876,0.04366228,1.1087948,0.042395957
0.04426825,0.05167388,1.0946155,0.045237616
0.035050295,0.014547809,1.0895998,0.041419834
0.041440208,0.011366334,1.1113458,0.040735956
0.041161504,0.0005361496,1.1154156,0.04542685
0.036181178,0.027675165,1.1243035,0.040418647
0.00095054874,0.0394654,1.1146803,0.044057056
0.024719981,0.012718889,1.10139,0.042144768
0.0047042677,0.055342305,1.0929815,0.042109612
0.021595106,0.024294294,1.1014534,0.043626204
0.017512029,0.038676113,1.1015724,0.041953314
0.02669341,0.03321326,1.1079863,0.04025862
0.031912036,0.005450291,1.0856949,0.044100966
0.035596404,-0.00015385491,1.0803306,0.040551897
0.031724226,0.029696077,1.1038029,0.043456774
0.037729345,-0.0013656457,1.0980457,0.041919075
0.038164232,0.052573677,1.1016823,0.041220192
0.042335108,0.020868098,1.102914,0.04036805
0.029938405,-0.0035974064,1.1052806,0.0461361
0.018959723,0.025358435,1.1057827,0.040654145
0.03169043,0.04214607,1.107479,0.04346922
0.041468013,0.0130855115,1.0963169,0.042363584
0.019977398,0.009282417,1.0998894,0.0423783
0.0390088,0.016088657,1.0978367,0.040849656
0.036224343,0.029551884,1.0945473,0.042318936
0.046272714,0.004436986,1.1125339,0.042548385
0.023755342,0.031543624,1.1151167,0.04087329
0.051031765,0.01890629,1.0848346,0.043055452
0.04247267,-0.002785041,1.0933708,0.04612706
0.0572961,0.030131878,1.0983416,0.04192394
0.04659099,0.022208283,1.0825332,0.042177875
0.03547282,0.002192895,1.1105837,0.04612823
0.039936524,0.03952603,1.107821,0.04074399
0.041005876,0.03572352,1.1089598,0.040285774
0.04315502,0.008764232,1.1006497,0.04280844
0.037304193,0.006988575,1.1115135,0.041721713
0.02512916,0.03139946,1.0998907,0.04747604
0.0314953,0.025267135,1.1137416,0.0452897
0.034193054,0.016428934,1.1198448,0.041421827
0.04315859,0.021396754,1.1060556,0.042677015
0.030958984,0.045178156,1.108451,0.046460588
0.023639673,0.02395595,1.0906914,0.040899843
0.033742245,0.025336184,1.0892023,0.040475428
0.023008013,0.029791018,1.0932748,0.04656127
0.032174785,-0.012821914,1.1086277,0.04054796
0.035523903,-0.035985023,1.1221652,0.04451134
0.033836186,0.027798427,1.1214111,0.042236447
0.038483087,0.022936312,1.1095713,0.040769417
0.033459447,0.024656657,1.1042718,0.04540611
0.026282715,0.013876543,1.1047616,0.04086399
0.02147774,0.029529478,1.1106274,0.04149814
0.028139569,0.003107018,1.0986472,0.043223295
