x,y,z
1.0,0.0,0.0
0.71252483,-0.29073882,0.20430887
0.46561182,-0.5434036,0.4042926
0.2842476,-0.24465899,0.5717515
0.31339714,-0.23105673,0.57582074
0.33757854,-0.22655809,0.5834618
0.32026833,-0.25870857,0.5943181
0.29155037,-0.2844391,0.6073481
0.25480783,-0.29292908,0.6204064
0.2379456,-0.29038817,0.6334223
0.19655652,-0.25826538,0.6464718
0.13164042,-0.20883164,0.6779096
0.08180949,-0.21752056,0.69092184
-0.095065534,-0.4113746,0.8378476
0.22787271,-0.10803327,1.0384763
0.1706619,-0.17005411,0.9416816
0.1244093,-0.21146828,0.90285784
0.10824801,-0.1857117,0.8605497
0.07500675,-0.14919515,0.8721473
0.10761517,-0.103639916,0.8852062
0.09740253,-0.05220668,0.8982337
0.051927935,-0.085009076,0.9013403
0.0492711,-0.054463543,0.9143951
0.0602216,-0.038691115,0.92682993
0.042819995,-0.029718343,0.8917119
-0.0048681647,-0.08144313,0.90475696
0.053029228,-0.07084578,0.9178173
0.022139588,-0.10779811,0.93086857
0.046281084,-0.15246549,0.94389606
0.09352234,-0.10170319,0.9569069
0.061152346,-0.11857342,0.9699027
0.119574256,-0.076365925,0.9817599
0.07702089,-0.04712584,0.962471
0.015934596,-0.10171014,0.9755211
0.05179607,-0.039685838,0.98859596
0.039905846,-0.10264422,1.0016433
0.08826429,-0.039287213,1.0146694
0.02741209,-0.10496429,1.0272576
0.08367966,-0.04121748,1.0072418
0.025111867,-0.103111304,0.9999802
0.08541498,-0.057190124,1.0129946
0.035336457,-0.018196894,0.94174874
0.08829422,-0.054500956,0.95479524
0.020464111,-0.028747376,0.929705
0.07578631,-0.05150405,0.94262993
0.046630006,-0.091582105,0.95569724
0.06049652,-0.14143592,0.9687129
0.09614837,-0.08903075,0.98172224
0.061604563,-0.10710012,0.9941114
0.06047228,-0.062247008,1.0071427
0.013419964,-0.10936785,1.0201956
0.051099915,-0.106074855,1.0332435
0.0803964,-0.11802137,1.0462762
0.07395529,-0.11028407,1.0593157
0.059693877,-0.12666805,1.0723666
0.08685263,-0.1466616,1.0853816
0.12908651,-0.09238668,0.998764
0.09252391,-0.097046494,0.9955088
0.03393692,-0.12899877,1.0085708
0.10080901,-0.09071688,1.0158232
0.070727356,-0.044060357,0.94709957
0.050997175,-0.07970176,0.9601443
0.08577366,-0.034208752,0.93242234
0.040781908,-0.042194813,0.9166293
0.042448856,-0.08705057,0.9296575
0.0529899,-0.119114466,0.9426682
0.045515645,-0.09770438,0.95569944
0.07641779,-0.1465927,0.9687335
0.08761153,-0.0911399,0.9817687
0.04201728,-0.13849536,0.99464786
0.107259125,-0.095420375,0.9804589
0.069985375,-0.051139012,0.9572979
0.022611087,-0.013176387,0.9169026
0.080424815,-0.06592374,0.92995185
0.029595489,-0.03740807,0.9121893
0.039126113,-0.05854393,0.92525536
0.04041037,-0.0074446714,0.8929361
0.04776859,-0.060157195,0.9059592
0.047025017,-0.11403864,0.9189778
0.08816516,-0.06882365,0.9320306
0.05379806,-0.07568464,0.945065
0.07325476,-0.055253725,0.958125
0.04234988,-0.11408931,0.97118956
0.07241925,-0.06744088,0.92492425
0.080424115,-0.04147052,0.93797714
0.058707234,-0.014456332,0.9008886
0.007887971,-0.07020244,0.9139008
0.043715823,-0.09636045,0.92695165
0.112604275,-0.04893084,0.93999285
0.076252766,-0.034389544,0.8939833
0.008034838,-0.08983431,0.9070188
0.072204955,-0.017890083,0.9201116
0.03179789,-0.078450225,0.9249861
0.05762698,-0.033623822,0.93594396
0.029831596,-0.040143274,0.9101959
0.011570889,-0.08110046,0.9232261
0.053782213,-0.12707846,0.93614435
0.06131573,-0.08311098,0.94915897
0.08908565,-0.049675733,0.9622077
0.05061055,0.020346949,0.89706904
