x,y,z
1.0,0.0,0.0
0.7250241,-0.2541765,0.26684988
0.7008845,-0.28754464,0.33618012
0.6678659,-0.27575383,0.4060237
0.6257658,-0.28137964,0.47574002
0.5847081,-0.27366734,0.5448965
0.53695154,-0.24885818,0.6148784
0.48803464,-0.2058607,0.647475
0.44099918,-0.20925872,0.6695332
0.3916967,-0.13918142,0.69911635
0.34099403,-0.1403038,0.7165452
0.28882632,-0.095097326,0.68824685
0.23378849,-0.051902212,0.6813869
0.17401595,-0.008330001,0.70965916
0.1194594,-0.0038214514,0.67953503
0.06440488,0.06724547,0.6754973
0.009951984,0.0145497685,0.731817
0.05665864,0.085107565,0.702047
0.004597549,0.02616279,0.77140874
0.027626052,-0.010508413,0.8405454
0.018485585,-0.043285996,0.9103036
0.070274934,-0.012950632,0.8826919
0.04622618,0.0029388887,0.9264053
-0.002682733,-0.05332286,0.91906893
0.051184747,-0.053528298,0.9887956
0.0798997,-0.014329926,0.95888275
0.048462022,-0.0004454395,0.9551238
0.038153976,0.048868198,0.9456624
0.04064034,0.04174766,0.9154124
0.004649011,0.011344255,0.9815654
0.057362743,0.04714857,0.9518399
0.005217304,0.00865238,0.92218053
0.0068098586,-0.057731353,0.97476214
0.060340438,-0.028052472,1.0164273
0.05740307,0.006960843,1.0300338
0.05665541,0.04555882,1.0007429
0.007074137,0.007976007,0.97205955
0.035005018,-0.042050608,0.98266315
0.07195195,-0.0016052655,0.98498416
0.0242486,-0.06642398,1.0493588
0.081896506,-0.028659146,1.0500803
0.0386799,0.030111894,1.0408252
0.025051674,0.032420665,1.0107208
0.014518684,0.039935745,0.99601763
0.043341793,0.021121962,0.96565986
0.011893848,-0.044656895,1.0062461
0.06363769,0.022431709,1.0464257
0.035594046,0.04146324,1.0164212
0.07943753,0.11218612,0.9866088
0.028948987,0.07475578,0.95727897
-0.0076372214,0.004740604,0.9273716
0.048463345,-0.025877139,0.9864651
0.08750634,0.041021865,0.99356
0.040786162,-0.022163605,0.9636638
0.078913495,-0.0063502607,0.97326475
0.06187359,0.06185358,0.9438838
0.011399808,0.04066258,0.91421604
0.04325299,0.09028908,0.8834579
-0.0034310245,0.1094434,0.85323167
0.026902454,0.13375922,0.8238679
-0.019379627,0.08881719,0.7935021
0.018582184,0.053494763,0.78150064
-0.0023392544,0.03965191,0.75239444
-0.0108761415,0.0032076247,0.74674344
0.022990175,0.0068931133,0.76409084
0.03985549,0.00092333317,0.7755098
0.027079176,0.030596003,0.7637956
0.012337665,0.026233202,0.748381
0.03131684,0.0036306868,0.7463389
0.0502816,0.051894523,0.7167614
0.01224786,0.03603883,0.7047575
0.05904684,0.09713503,0.71252996
0.0111045325,0.03468915,0.7192973
0.051891774,0.062968835,0.702123
0.005956495,0.12616196,0.6816341
-0.035093702,0.09364094,0.73284495
-0.014813977,0.056321967,0.7038158
0.027963357,0.020397974,0.7139964
0.012866572,-0.051249087,0.7543681
0.06472775,-0.016139666,0.7422024
0.056350816,0.026857581,0.73343515
0.05161474,0.07515052,0.7360644
0.011539336,0.045274574,0.7168611
0.012164751,-0.019066257,0.74075425
0.056599516,0.022550674,0.7153215
0.055668406,0.030720795,0.76588744
0.030606177,0.060225785,0.7383575
0.053273905,0.077715956,0.73159
0.0066897655,0.04401674,0.7103231
0.015539514,0.0043261386,0.72507226
0.042146105,0.0029409255,0.73181397
0.036718085,-0.03233894,0.8015562
0.058714632,0.030740408,0.8448395
0.016985396,0.012874657,0.83477974
0.027778376,-0.00793248,0.8653603
0.041076787,-0.003498943,0.86655146
0.055861574,-0.0071703093,0.8931185
0.03237361,-0.0031537767,0.955039
0.060518138,0.0348794,0.92844117
0.018703446,-0.021268597,0.95188755
