x,y,z
1.0,0.0,0.0
0.11318592,-0.4239125,0.0092436215
0.11316435,-0.42396116,0.013464442
0.113159806,-0.4239495,0.013413716
0.11318604,-0.42394048,0.013489506
0.113185495,-0.42393833,0.013489378
0.11318558,-0.42393634,0.013489745
0.11318536,-0.42393416,0.013489897
0.11318516,-0.4239322,0.013489338
0.11318499,-0.42393005,0.0134898955
0.11318488,-0.42392805,0.013489511
0.113184705,-0.42392597,0.013489957
0.113184564,-0.42392397,0.013489505
0.11318413,-0.42392188,0.0134894885
0.11318394,-0.42391977,0.013489531
0.11318387,-0.42391762,0.013489903
0.113183595,-0.42391557,0.013489348
0.11318319,-0.4239134,0.013489532
0.11318289,-0.4239112,0.01348949
0.1131826,-0.42390904,0.013489489
0.11318248,-0.4239069,0.013489746
0.11318218,-0.42390475,0.013489745
0.113182046,-0.4239026,0.013489952
0.11318173,-0.42390054,0.013489341
0.11318132,-0.42389837,0.013489527
0.113181,-0.4238962,0.013489485
0.11318067,-0.42389405,0.013489396
0.11318065,-0.42389187,0.013489948
0.11318034,-0.42388985,0.0134893395
0.11317989,-0.42388767,0.013489482
0.11317955,-0.4238855,0.013489394
0.113179535,-0.42388332,0.013489944
0.11317927,-0.4238813,0.013489443
0.113179,-0.42387915,0.013489887
0.1131789,-0.4238772,0.013489446
0.11317846,-0.4238751,0.013489477
0.11317823,-0.42387295,0.013489519
0.113177985,-0.42387083,0.013489516
0.113177836,-0.42386872,0.013489766
0.11317755,-0.4238666,0.0134896645
0.11317739,-0.42386445,0.013489887
0.11317731,-0.42386243,0.013489688
0.11317715,-0.42386028,0.013489373
0.1131769,-0.4238582,0.013489665
0.11317671,-0.42385614,0.013489662
0.11317653,-0.42385408,0.013489661
0.113176346,-0.42385203,0.013489677
0.1131761,-0.42384997,0.0134895155
0.11317617,-0.4238479,0.013489966
0.11317591,-0.42384592,0.013489386
0.11317553,-0.42384386,0.013489396
0.11317556,-0.4238418,0.013489759
0.113175385,-0.42383975,0.013489777
0.11317502,-0.42383763,0.013489532
0.11317484,-0.42383555,0.013489536
0.113174655,-0.42383346,0.013489537
0.11317447,-0.4238314,0.013489536
0.113174275,-0.42382932,0.013489535
0.11317408,-0.42382723,0.013489534
0.11317389,-0.42382514,0.013489533
0.11317369,-0.42382306,0.013489533
0.11317349,-0.423821,0.013489532
0.1131733,-0.42381892,0.013489531
0.11317309,-0.42381683,0.01348953
0.11317289,-0.42381474,0.0134895295
0.11317269,-0.4238127,0.013489529
0.11317248,-0.4238106,0.013489528
0.11317227,-0.42380852,0.013489527
0.113172054,-0.42380643,0.013489527
0.113171846,-0.42380437,0.013489526
0.11317163,-0.4238023,0.013489525
0.11317141,-0.4238002,0.013489524
0.11317119,-0.42379814,0.013489523
0.113170974,-0.42379606,0.013489522
0.11317075,-0.42379397,0.013489521
0.11317053,-0.4237919,0.01348952
0.1131703,-0.42378983,0.01348952
0.11317007,-0.42378774,0.013489519
0.11316984,-0.42378566,0.013489518
0.11316961,-0.4237836,0.013489517
0.11316938,-0.4237815,0.013489516
0.11316914,-0.42377943,0.0134895155
0.1131689,-0.42377737,0.0134895155
0.113168664,-0.4237753,0.013489515
0.113168426,-0.4237732,0.013489514
0.11316818,-0.42377114,0.013489513
0.113167934,-0.42376906,0.013489512
0.11316769,-0.42376697,0.013489511
0.11316744,-0.4237649,0.013489511
0.11316719,-0.42376283,0.01348951
0.11316694,-0.42376077,0.013489509
0.11316669,-0.4237587,0.013489508
0.11316643,-0.4237566,0.013489507
0.113166176,-0.42375454,0.013489506
0.11316609,-0.4237525,0.013489741
0.11316604,-0.42375052,0.013489662
0.113165684,-0.42374852,0.013489362
0.11316529,-0.42374644,0.013489503
0.11316525,-0.42374447,0.013489453
0.11316505,-0.4237424,0.013489925
