x,y,z
1.0,0.0,0.0
0.7343943,-0.27276936,0.22045332
0.49225873,-0.52466285,0.43925002
0.36442712,-0.29363745,0.56813437
0.36970755,-0.21804811,0.58940536
0.38374054,-0.23639376,0.61181915
0.38709164,-0.27064243,0.63638204
0.37411925,-0.26769158,0.6637155
0.35695958,-0.2645806,0.6927264
0.33470336,-0.26262692,0.7221251
0.28773016,-0.23237376,0.7526192
0.23444082,-0.17464565,0.79579264
0.1985619,-0.23486622,0.8256469
0.13673249,-0.16534224,0.86380315
0.09307808,-0.117217176,0.8930166
0.03214163,-0.08510304,0.93529594
0.052021623,-0.06152324,0.96457756
0.01312295,-0.096172355,0.9958833
0.06504959,-0.015684854,1.0310001
0.02346082,0.007078385,0.97017086
0.07081216,0.0057422295,0.97563684
0.056617465,0.025096094,0.94733
0.03972259,0.08591044,0.886768
0.009428368,0.040017474,0.9116965
0.06989169,-0.041919347,0.9739137
0.005572862,-0.0141746765,1.0028611
0.06636934,0.028812665,0.9322681
0.008077726,0.030384153,0.9004916
0.05489093,0.03927038,0.9283655
0.026031865,0.0005032115,0.9020772
0.07225682,0.044389177,0.89586186
0.0258477,0.011843809,0.88945603
0.06015574,0.062991366,0.8906985
0.0018204941,0.13358992,0.8194627
-0.005364422,0.092355944,0.8483162
0.0616969,0.079256065,0.82651365
-0.21559511,-0.20069495,1.0439967
0.08312777,0.09425974,1.2513075
0.04769656,0.13346492,1.1685191
-0.005969116,0.058729123,1.089337
0.039068226,-0.016700994,1.1120926
0.04460139,-0.08350661,1.1370659
0.10638096,-0.056563016,1.1639197
0.060901415,-0.014454356,1.1923995
0.027592447,-0.070498586,1.2224954
0.06331331,-0.028046137,1.2532544
0.116413884,0.029978368,1.2584962
0.06346208,-0.010145486,1.187496
0.05223398,0.025899267,1.1361796
-0.009765779,-0.042832665,1.1656507
0.045721162,0.003545599,1.194456
0.014693455,-0.025889166,1.1767848
0.06280797,0.047444995,1.164856
0.012688365,-0.020550368,1.1349065
0.060814124,-0.03143926,1.1646184
0.07964822,0.008240676,1.0943333
0.062384553,0.053154223,1.0241947
0.028092962,0.06677428,0.9534181
0.028517297,0.0063386164,0.9047912
0.079897985,0.044768892,0.8971681
0.03557184,0.045368206,0.88684493
0.033046316,0.045684338,0.90185434
0.03384759,0.06314413,0.8657134
0.04215367,0.020844987,0.884281
-0.020414915,-0.061061688,0.93603855
0.0396048,-0.0039018162,0.87443787
0.08321745,0.046408873,0.83933866
-0.11913187,-0.17668538,1.0048575
0.17186067,0.12362976,1.2206725
0.11816477,0.05707674,1.1386625
0.06154377,0.08050331,1.0579696
0.015844045,0.014925752,0.97876924
0.0231722,0.082071416,0.90668964
-0.033397056,-0.011206831,0.94776666
0.23270468,-0.30432162,1.1660258
0.20768756,-0.21157868,1.084327
0.13626929,-0.14878221,1.0045309
0.0575939,-0.07609968,1.0262997
0.099159636,-0.005772994,1.0078808
0.025257893,0.054859605,0.9337037
0.062300738,0.029994765,0.94319797
0.07056661,0.07592117,0.8963095
-0.0020849935,0.068276085,0.82483
-0.15121911,-0.07856018,0.94846725
0.07375621,0.14496,1.1068307
-0.0065548476,0.08603419,1.0269585
-0.08138232,0.02566382,0.9771893
0.04752858,-0.1077733,1.072497
0.07973981,-0.031705093,0.9898766
0.033701908,0.024742562,0.9416309
0.0010435248,0.096391134,0.87426233
-0.011723738,0.0360312,0.894298
0.27020648,-0.24674019,1.110901
0.18585646,-0.16556868,1.0783708
0.14216825,-0.08595762,0.999121
0.071075566,-0.062393177,1.0217531
0.027321951,-0.019379253,1.0466474
0.022171326,-0.06347086,1.0735115
0.051787253,-0.051986042,1.1026236
0.03678917,-0.0075667133,1.130687
