x,y,z
1.0,0.0,0.0
0.7276277,-0.2668198,0.23985797
0.51382095,-0.48000774,0.45722175
0.4094091,-0.24733493,0.6026663
0.41569752,-0.21013878,0.64466256
0.4084476,-0.23942831,0.6877971
0.3907495,-0.26466984,0.7319615
0.36548984,-0.2682956,0.77713746
0.34991863,-0.23580967,0.8232206
0.32264322,-0.23907371,0.870142
0.27293554,-0.1961383,0.9179007
0.23792033,-0.15179418,0.9654415
0.1844838,-0.17261381,1.014602
0.14595832,-0.15909195,1.061844
0.10118941,-0.13985533,1.1122388
0.058268193,-0.08724389,1.1045283
0.0063377,-0.11093544,1.1552281
0.05743558,-0.067347445,1.1053499
0.010891063,-0.12586786,1.1557539
0.040203873,-0.076559864,1.1980908
0.03728436,-0.026741698,1.14833
-0.029149419,-0.04810614,1.1177157
0.008526832,0.018746894,1.0725757
-0.019805908,-0.025390012,1.0232736
0.040451594,0.0133338515,1.0105486
-0.023749536,-0.046345916,1.0504084
0.024120867,-0.08721302,1.0992404
0.054453652,-0.04924333,1.148807
-0.007137804,-0.0941372,1.177895
0.051963307,-0.038256295,1.1272612
0.006754162,-0.03415902,1.0886505
0.0060471776,-0.08947083,1.1376586
0.036932517,-0.08382148,1.1873864
0.028948795,-0.054120198,1.1919768
-0.012910494,-0.09497853,1.180555
0.029000804,-0.031328812,1.164442
0.003358501,-0.034369912,1.1129498
-0.008153808,-0.05032943,1.090433
0.057121582,-0.019146372,1.1032045
0.01691827,-0.07064518,1.1346971
0.0011716224,-0.11295244,1.1838589
0.058302976,-0.052674394,1.1325583
-0.007954991,-0.0038804936,1.0804378
-0.00024928205,-0.062335484,1.128055
0.019343272,-0.047722746,1.1426082
0.011684655,-0.0016479881,1.0997245
-0.021204626,-0.05788883,1.1106681
0.03697148,-0.057076745,1.1593663
0.034832913,0.006795685,1.1158788
-0.006671603,-0.046289522,1.0634325
0.026510514,-0.093013525,1.1113931
0.04981582,-0.040582042,1.102421
-0.011566784,-0.0530078,1.0626563
0.03047291,-0.049902216,1.110671
-0.0035467243,-0.062320806,1.1111324
0.053908397,-0.0019620205,1.1167256
0.014582471,-0.05702782,1.0890837
-0.0062701884,-0.117334396,1.1375046
0.037098847,-0.070048936,1.1367711
0.020638743,-0.0270586,1.1078304
-0.024372047,-0.06959432,1.1564813
0.030462984,-0.019067757,1.1204668
0.018508855,-0.07045622,1.1105442
0.013278751,-0.11692331,1.1591566
0.055268772,-0.07389366,1.1524043
0.017229563,-0.026845219,1.1065261
0.0061435513,-0.07094152,1.1001129
0.042498145,-0.023691865,1.1263808
-0.012107284,-0.046878394,1.1027325
0.0108202575,0.0006362571,1.0638291
-0.028185632,-0.055639006,1.0846745
0.030064741,-0.066998914,1.1329323
0.031775493,-0.11617951,1.1819481
0.04232055,-0.070650764,1.2049131
0.027404172,-0.022451695,1.1537043
-0.014446275,-0.061838914,1.1741332
0.030196598,-0.013838409,1.1223533
-0.027260125,-0.05201761,1.142592
0.017297693,0.012265228,1.0969366
-0.008873446,-0.036767732,1.0439489
0.033269726,-0.09893363,1.0922734
0.035432205,-0.13628033,1.140515
0.054178495,-0.09227672,1.189462
0.04128138,-0.043993358,1.1378769
-0.019063678,-0.049506977,1.1053642
0.04242893,-0.0057191746,1.0995208
-0.0003000946,-0.06115027,1.1477947
0.03858693,-0.082186185,1.1942917
0.00019860403,-0.04297156,1.1655028
0.039984256,-0.014230461,1.1418388
-0.0056947554,-0.065842725,1.1174735
0.04588008,-0.01379824,1.0957026
-0.01087002,-0.05074744,1.0781
0.051270947,-0.007067876,1.0476683
0.011881217,-0.061386634,1.0952194
0.00028217188,-0.1196274,1.1435691
0.0445243,-0.07526673,1.1926281
0.005556749,-0.02900252,1.1537812
0.000359796,-0.07034159,1.1527038
0.057768952,-0.009908955,1.1349432
