x,y,z
1.0,0.0,0.0
0.36578214,-0.33598956,0.083117284
0.122196585,-0.5155996,0.34532008
0.43900898,-0.15696499,0.6105081
0.38551533,-0.17951344,0.69052935
0.34126568,-0.180844,0.7606812
0.29360226,-0.22702742,0.83105594
0.23870346,-0.2624438,0.9006858
0.18692008,-0.21030477,0.97089654
0.13030872,-0.2541621,1.0410013
0.0706926,-0.20415072,1.0855641
0.009812741,-0.122615814,1.1541169
0.02520946,-0.06446713,1.1241113
-0.034864016,-0.051742136,1.0943091
-0.03079251,-0.028589424,1.0739307
-0.051975008,-0.09111448,1.0493937
0.02061061,-0.099996395,1.1431484
-0.006648121,-0.05914624,1.1128148
-0.04275589,-0.110074684,1.1547562
0.0038619735,-0.055139896,1.1733783
-0.05321477,-0.11641951,1.1955
-0.011438749,-0.06738195,1.1925832
-0.0022501766,-0.058652256,1.2087082
0.018500946,-0.012855023,1.1785104
-0.034497175,-0.07175777,1.1641345
0.015257361,-0.032818146,1.1876811
-0.0368904,-0.0569304,1.1579851
-0.007298608,0.011499033,1.1279435
-0.06014727,-0.021596037,1.0983078
-0.012997165,-0.01611334,1.0681342
-0.055872675,-0.055797156,1.0728642
-0.010215891,-0.097997345,1.1286572
0.0092152,-0.11949405,1.1513661
0.05480083,-0.085810475,1.1260275
0.016653193,-0.04934005,1.0992073
0.011025453,-0.04389183,1.1103114
-0.008217967,-0.07356287,1.1240137
0.03628586,-0.0023367465,1.1169623
-0.01746753,-0.031482313,1.1252424
-0.036362346,-0.09790932,1.1243203
0.014393109,-0.06508403,1.1157922
-0.011649836,-0.05706289,1.1357865
-0.010554701,-0.097267866,1.1551936
0.005230538,-0.11768014,1.1563678
0.049557287,-0.049066838,1.1420238
-0.0037467089,-0.08772858,1.1320623
0.0037237636,-0.11582182,1.1532077
0.03795004,-0.085204825,1.1465557
0.012304721,-0.013359625,1.1354517
-0.04160729,-0.056897268,1.158101
0.004419516,-0.00822233,1.1280379
-0.048573278,-0.04534078,1.1506627
-0.026311573,-0.116568185,1.1874285
0.017762037,-0.0774794,1.1575996
-0.003853786,-0.088867225,1.1595027
0.042145483,-0.026465861,1.1733972
-0.010812973,-0.065475956,1.1451098
-0.025830003,-0.13412236,1.1553711
0.018477857,-0.08636534,1.1501265
-0.0011514684,-0.054697074,1.1365628
-0.0015132466,0.0045925304,1.114677
-0.050654642,-0.027404673,1.1125652
-0.0031497094,0.016212462,1.0960581
-0.044536665,-0.052033912,1.1139212
0.00035214066,-0.050252683,1.1494844
-0.020755792,-0.117982134,1.1703064
0.026279777,-0.05741695,1.1449279
-0.01148096,-0.038743418,1.1156065
-0.034238696,-0.08162118,1.1471647
0.009633976,-0.035875276,1.1353723
-0.040099118,-0.076738864,1.1797115
0.007555629,-0.014793931,1.149897
-0.04776887,-0.05739183,1.1390295
-0.009318055,-0.13310084,1.1546746
0.0384752,-0.077510856,1.1241249
0.004170241,-0.10358775,1.1443359
0.0025675143,-0.14666897,1.1945657
0.050797418,-0.10402957,1.1709423
0.009232252,-0.039529257,1.175305
-0.0383928,-0.07938656,1.1753309
-0.017377079,-0.11946505,1.214768
0.021508299,-0.05877304,1.1892132
-0.025316047,-0.09432564,1.163057
0.001357778,-0.15996304,1.204387
0.050365753,-0.1357031,1.1917472
0.04531603,-0.073152214,1.1612757
-0.010018901,-0.12677433,1.178922
0.035826538,-0.05855237,1.1514934
-0.017964313,-0.07723257,1.1251959
-0.021502074,-0.042849254,1.1468053
-0.012197843,-0.10135563,1.190853
-0.0016415357,-0.034953892,1.2100095
-0.011195734,0.0037755666,1.1800312
-0.06869579,-0.061083574,1.1990353
-0.023881694,-0.05612507,1.2418623
-0.021937491,-0.05909675,1.226774
-0.011762903,-0.034011718,1.2129756
-0.025212783,-0.016581068,1.1831243
-0.043053348,-0.086324774,1.1663736
0.0026705777,-0.034303654,1.2086092
