x,y,z
1.0,0.0,0.0
0.8929297,-0.06663388,0.06534226
0.7641375,-0.13547009,0.169391
0.6550348,-0.034136016,0.27773544
0.5342465,-0.13221514,0.40578094
0.43660322,-0.012186815,0.51814866
0.34040827,-0.10866171,0.64208084
0.3121969,-0.02062101,0.7270747
0.21941298,-0.09313116,0.83287007
0.23174508,-0.046156276,0.8821579
0.21368779,-0.01044896,0.9282722
0.16624066,0.021379301,0.96994406
0.119118966,0.008868826,1.0014732
0.09510301,0.03518582,1.0147203
0.05873174,0.02797345,1.0241576
0.016753592,0.018108113,1.0309166
-0.009415427,0.007271376,1.0379099
0.013196994,0.020933066,1.0367794
0.012064085,0.023458876,1.0372466
-0.0063813403,0.020198656,1.0408695
-0.006882636,0.013686863,1.0421761
-0.009356822,0.007856849,1.0400316
-0.018499162,0.006008339,1.0361769
-0.031667188,0.007045973,1.0218287
-0.022997871,0.010884301,1.0184538
-0.011410254,0.015225753,1.0181745
-0.020474195,0.006678632,1.0232148
-0.032497626,-0.007301104,1.030486
-0.02843452,0.010358035,1.0252335
-0.017916676,0.02254449,1.0241449
-0.007329009,0.02331836,1.0239472
0.00070239324,0.01622837,1.0293179
0.009327377,0.014849915,1.0318317
0.003954874,0.011572359,1.0374199
0.0047329473,0.01997485,1.0362791
0.005755342,0.019242939,1.0389392
0.0038526277,0.020834832,1.0400217
0.0006076745,0.023187611,1.0388283
0.00090815383,0.019842857,1.0399398
-0.0050105522,0.008931352,1.0398331
0.0035260166,0.008130362,1.0390046
0.008376398,0.0029131905,1.0401136
0.012493531,0.003489077,1.0395042
0.0076218746,0.006937321,1.0415571
0.010569857,0.009750397,1.0409062
0.016537603,0.009090057,1.0437366
0.014476475,0.0030282654,1.0474223
0.0071963253,0.00277155,1.0455005
0.004388561,0.0018107981,1.0420151
0.0023375622,0.010632097,1.0420774
0.0017617746,0.0058047506,1.0407264
-0.00095289777,0.00967969,1.0372645
-0.004796286,0.0140564665,1.0389038
-0.010808258,0.0075136935,1.040131
-0.006666208,0.004566411,1.0378737
0.0028301582,0.010276135,1.0376866
0.0020138158,0.01270717,1.037538
0.0071034855,0.011042294,1.0366193
0.008514075,0.014322245,1.0380237
0.01082906,0.018536562,1.0370525
0.015501018,0.010294774,1.0459361
0.010768383,0.015315014,1.0471746
0.002573871,0.007080837,1.0443293
-0.0029414506,0.008864189,1.0420904
-0.010525564,0.0065403497,1.0398854
-0.01575887,0.011116742,1.0386366
-0.011866375,0.005977946,1.0379667
-0.011098017,0.011350419,1.0347794
-0.012984246,0.009231538,1.0336308
-0.012617405,0.013070524,1.0298003
-0.0036782764,0.0064839614,1.030797
0.0041122963,0.006116154,1.0331529
0.008164995,0.010797329,1.0345132
0.0025539498,0.010433692,1.0347304
0.0064281086,0.016589373,1.035182
6.176318e-05,0.011278016,1.0367496
0.0020647245,0.011279398,1.0356958
-0.0076258457,0.017151479,1.0339135
-0.007001207,0.012628537,1.0317866
0.008588997,0.0152145745,1.0301903
0.0072946656,0.012832875,1.0328575
0.001706292,0.012761812,1.0332092
0.004337759,0.0038729755,1.0342134
0.00038384824,0.01020752,1.0309076
-0.000103634775,0.004683807,1.0325862
-0.0009005864,0.0038288962,1.0317098
-0.000260812,0.0023837376,1.0289265
0.0021452645,0.004811312,1.0309349
0.0059057493,0.006902637,1.0328224
0.0024764019,0.008904374,1.0326269
0.004956402,0.015060239,1.0327483
0.003987393,0.009660284,1.0327529
-0.0029756697,0.010928502,1.0315386
-0.0026310298,0.0028261852,1.0332413
0.007800095,0.0045220545,1.0336848
0.0085323155,0.003942596,1.0350996
0.0070417463,0.0050330674,1.0352899
0.009868865,0.004396827,1.0374666
0.006551659,-0.002160902,1.0378609
0.0023383198,0.0027538566,1.0374823
