x,y,z
1.0,0.0,0.0
0.9197115,-0.07262489,0.057261597
0.8264528,-0.14460728,0.17283499
0.7115861,-0.06423839,0.30564287
0.59872895,-0.14850156,0.44527876
0.5083504,-0.058021914,0.5646627
0.39564082,0.03620696,0.7055674
0.30361366,-0.078894965,0.8507504
0.29627866,-0.022498509,0.9363531
0.25987658,0.0019284429,1.0133144
0.23211662,0.007362321,1.0734636
0.19952075,0.0048805475,1.1228739
0.16080965,0.017185576,1.1609021
0.116574384,0.023688447,1.187298
0.08103221,0.0219601,1.2089919
0.025380021,0.030420268,1.2232
-0.00702135,0.026872905,1.2336553
-0.0258027,0.025335746,1.2414973
-0.040481962,0.027314924,1.2447957
-0.03589933,0.011336245,1.2477162
-0.025678512,0.013088541,1.2491498
-0.02448325,0.009050293,1.250691
-0.034678534,0.02824868,1.2503462
-0.04143868,0.040026855,1.2533659
-0.044107754,0.027076267,1.2574779
-0.04345479,0.023364997,1.2548088
-0.04347181,0.022379328,1.2537172
-0.037952688,0.033037957,1.2531607
-0.054203764,0.039044335,1.2524799
-0.03088276,0.043244943,1.2548231
-0.01837887,0.03781159,1.260046
-0.031608474,0.03865799,1.2631514
-0.043675087,0.036137864,1.2689366
-0.04667246,0.036662392,1.2718331
-0.04587791,0.025746666,1.2713699
-0.04379312,0.02762414,1.269187
-0.04962712,0.026957687,1.2638187
-0.047851868,0.019290887,1.2598407
-0.04474979,0.018070826,1.2564398
-0.04734998,0.024425734,1.254932
-0.047171105,0.04731371,1.2538505
-0.04602477,0.032410808,1.2551169
-0.047818817,0.053591236,1.2558688
-0.053273514,0.049716532,1.2584928
-0.04761162,0.029421493,1.2622037
-0.049367417,0.043934256,1.2614865
-0.049015988,0.049545873,1.2660381
-0.04958572,0.024922194,1.2677244
-0.0383704,0.022591416,1.2660184
-0.025714615,0.035637725,1.2665908
-0.043121625,0.04857431,1.2688786
-0.056052055,0.048831984,1.2689146
-0.056505222,0.02973901,1.2681516
-0.04362674,0.038999904,1.2657435
-0.04932679,0.042134296,1.2669177
-0.06067986,0.043322768,1.264962
-0.061247483,0.045024037,1.2658628
-0.059504088,0.036001988,1.267285
-0.05156658,0.024621116,1.2656994
-0.052382104,0.033842728,1.262823
-0.04962947,0.044894647,1.2614276
-0.051826153,0.026248666,1.2601682
-0.043273486,0.021723814,1.2584542
-0.04978029,0.029147666,1.2566853
-0.058406968,0.04098206,1.2533726
-0.06070496,0.04528112,1.2563373
-0.060545854,0.036266062,1.2584409
-0.055862483,0.023578571,1.2588423
-0.043178596,0.01450933,1.2585368
-0.03902012,0.016128002,1.2576592
-0.03494774,0.023794075,1.2542667
-0.029618539,0.021997165,1.2531068
-0.035776835,0.026335098,1.2522503
-0.036889438,0.02633857,1.2525166
-0.044023745,0.04325718,1.2537028
-0.04859496,0.047332868,1.2562597
-0.04905723,0.042372387,1.2593188
-0.039068364,0.027124137,1.263668
-0.041271213,0.017518124,1.260605
-0.04226872,0.032016683,1.260198
-0.04632764,0.027301488,1.2612827
-0.039042354,0.043647137,1.2612339
-0.038230255,0.03019203,1.2640935
-0.03967627,0.02330344,1.2621391
-0.041226704,0.011546758,1.2600298
-0.038927913,0.016972337,1.257115
-0.04039019,0.029936342,1.2558093
-0.044346232,0.04131946,1.2598293
-0.031308915,0.036853515,1.2618701
-0.025274582,0.02735255,1.2665364
-0.036173474,0.029986272,1.2649269
-0.0356659,0.022548147,1.2641016
-0.033512548,0.023829633,1.2623336
-0.034357596,0.024055557,1.2607467
-0.04084994,0.021125253,1.2582774
-0.045905907,0.026640827,1.2563822
-0.039441265,0.019530918,1.2558925
-0.036799595,0.029619241,1.2545685
-0.030032266,0.040401284,1.2566816
-0.038555592,0.042918492,1.2562927
