x,y,z
1.0,0.0,0.0
4.1056094,1.2594062,0.6156663
3.4667938,0.9152341,0.058731776
3.0752873,0.93285465,0.0
3.2009149,0.8961713,0.0
3.160499,0.8896301,0.0
3.1971653,1.1275218,0.0
3.219182,1.1036367,0.0
3.1959689,1.1658081,0.0
3.6035638,1.369174,0.0
3.316247,1.417165,0.0
3.4005404,1.0728971,0.0
3.0729222,1.4552821,0.0
3.032578,1.4994651,0.0
2.685149,1.2061789,0.0
2.675172,1.185139,0.013417048
2.6751926,1.185135,0.0134879155
2.6751947,1.1851327,0.013488682
2.6751966,1.1851307,0.0134881325
2.6751986,1.1851286,0.013487916
2.6752007,1.1851262,0.013488683
2.6752026,1.1851242,0.0134881325
2.6752045,1.185122,0.013487916
2.6752067,1.1851197,0.013488683
2.6752086,1.1851177,0.0134881325
2.6752105,1.1851156,0.013487916
2.6752126,1.1851132,0.013488683
2.6752143,1.1851113,0.013488133
2.6752162,1.185109,0.013487916
2.6752186,1.1851068,0.013488683
2.6752203,1.1851047,0.013488133
2.6752222,1.1851026,0.013487916
2.6752243,1.1851002,0.013488684
2.6752262,1.1850983,0.013488133
2.675228,1.185096,0.013487917
2.6752303,1.1850938,0.013488684
2.6752322,1.1850917,0.013488133
2.675234,1.1850896,0.013487917
2.6752362,1.1850872,0.013488684
2.675238,1.1850853,0.013488134
2.6752398,1.1850832,0.013487917
2.6752422,1.1850808,0.013488685
2.6752439,1.1850787,0.013488134
2.675246,1.1850765,0.013488209
2.675248,1.1850739,0.0134888245
2.6752498,1.1850716,0.0134879425
2.675252,1.1850693,0.01348821
2.675254,1.1850667,0.0134888245
2.675256,1.1850644,0.0134879425
2.675258,1.1850622,0.01348821
2.67526,1.1850595,0.0134888245
2.675262,1.1850573,0.0134879425
2.6752641,1.185055,0.013488211
2.6752663,1.1850525,0.013488825
2.6752682,1.1850501,0.013487943
2.67527,1.1850479,0.013488211
2.6752722,1.1850454,0.013488825
2.6752741,1.185043,0.013487943
2.6752763,1.1850407,0.013488211
2.6752782,1.1850381,0.013488579
2.6752803,1.1850358,0.013488687
2.6752822,1.1850339,0.013488136
2.6752844,1.1850314,0.013488825
2.6752863,1.1850291,0.013487943
2.6752884,1.1850263,0.013488701
2.6752903,1.1850244,0.013488136
2.6752925,1.1850219,0.013488826
2.6752944,1.1850196,0.013487944
2.6752963,1.1850172,0.013488137
2.6752985,1.1850147,0.013488826
2.6753004,1.1850125,0.013487944
2.6753025,1.1850101,0.013487944
2.6753047,1.1850075,0.013489007
2.6753066,1.1850053,0.013488826
2.6753085,1.185003,0.013487944
2.6753106,1.1850004,0.013489007
2.6753128,1.1849983,0.013488827
2.6753147,1.1849959,0.01348792
2.6753168,1.1849935,0.0134886885
2.6753187,1.1849916,0.013488138
2.6753206,1.1849891,0.013488827
2.6753228,1.1849867,0.013488139
2.6753247,1.1849843,0.013488827
2.6753268,1.184982,0.013488139
2.675329,1.1849796,0.013488828
2.6753309,1.1849773,0.013488139
2.675333,1.1849749,0.013488828
2.6753352,1.1849723,0.013489008
2.675337,1.1849701,0.013488828
2.675339,1.1849679,0.01348814
2.6753411,1.1849655,0.013488828
2.6753433,1.1849627,0.01348901
2.6753452,1.1849606,0.013488829
2.6753473,1.1849582,0.01348869
2.6753492,1.1849562,0.013488139
2.6753511,1.1849538,0.013488829
2.6753533,1.1849513,0.013489009
2.6753554,1.1849492,0.013488829
2.6753576,1.1849468,0.013488691
2.6753592,1.1849447,0.01348814
