x,y,z
1.0,0.0,0.0
0.91827,0.07143654,0.077897586
0.79930145,0.15702963,0.1927343
0.6559265,-0.0063548577,0.33907542
0.55903226,-0.121276625,0.45352158
0.51842934,-0.0631993,0.5280405
0.44824997,-0.105101295,0.62061435
0.4275627,-0.09300041,0.66958314
0.3833417,-0.117153116,0.7376004
0.3476744,-0.038087357,0.79273874
0.31369635,-0.027432298,0.8417985
0.27827847,-0.024726328,0.8911949
0.23403488,-0.03652393,0.9418759
0.18796715,-0.047547825,0.9865589
0.13804574,-0.060210273,1.0084581
0.08858731,-0.05569786,1.0006697
0.040098805,-0.0716539,0.98018104
0.02779266,-0.02543805,1.0254747
0.0027622252,-0.00028570776,0.97617143
-0.005520759,-0.035879113,0.9875251
-0.0001695856,-0.046621844,0.98587245
0.000249325,-0.0378177,1.0059209
0.008952986,-0.08808502,1.0078386
-0.008437031,-0.0557451,1.005765
-0.04765345,-0.0007934142,1.010831
-0.015596799,-0.017141627,1.0018537
0.0044256807,0.021959845,1.0232991
0.0060148574,0.0027599053,0.98885465
0.009880924,0.008903806,0.9718204
0.017391581,-0.019453702,0.95967835
-0.0009473558,-0.028003296,0.9889691
0.0009052404,-0.02994879,0.9822249
-0.01439968,0.0035168715,0.9624371
0.010259366,-0.008913883,0.95668036
0.031444363,-0.032867834,0.96719223
0.0046310644,-0.04007678,0.99392766
0.00799663,-0.037227202,0.9838353
-0.0016444189,-0.0076990672,1.0022286
-0.010428519,-0.03871156,0.98832107
-0.00033761427,-0.039557163,0.9992843
-0.009115159,-0.05537199,1.0206213
0.0028891347,-0.04779674,1.0156757
0.0015465572,-0.04319949,0.9863763
-0.018975055,-0.017355362,0.9814034
-0.043737236,0.015413139,1.0385224
0.0092770085,-0.026183562,0.9968041
0.015273635,0.008965899,1.0146737
0.03451272,-0.0055256938,1.0082896
-0.0072150775,-0.065525755,0.971262
0.0051741544,-0.029097041,1.0124967
0.004440053,-0.048660655,1.0071772
-0.0069234394,-0.027199214,1.0326943
0.020033263,-0.016469175,0.9921256
0.0015811896,-0.035830982,0.9771718
-0.04311417,-0.023783717,0.996937
-0.015434528,-0.027847918,1.0307486
-0.004831983,-0.036391746,1.0214088
-0.005212668,-0.004016827,1.0294464
-0.01880678,-0.04322912,1.0179224
-0.033653893,-0.04894506,1.0188806
-0.049067706,-0.036916997,0.98767847
-0.025096318,-0.033479482,0.9860139
-0.038269766,-0.03813375,0.9837846
0.0019480247,-0.08056168,1.0266826
-0.030953497,-0.052821837,1.0233026
-0.033941016,0.00039419517,1.00761
0.007239124,0.05633546,0.9433674
0.004622032,0.0138457045,0.9606621
-0.010635344,-0.020091198,0.96779776
-0.010139764,0.007826692,0.9855708
-0.021709083,-0.005395298,0.9853766
-0.017159477,-0.020934777,1.0008235
-0.010091005,-0.025538139,1.0092481
-0.007411055,0.024532732,1.0192893
0.0043947515,0.013487095,0.99276966
0.0019771366,-0.028196093,1.0128117
0.01604929,-0.055125203,0.9921571
0.022698225,0.0038355875,1.006002
0.007854125,-0.03373588,1.0179644
-0.029015105,0.0004599319,1.014877
-0.009634306,0.016657243,1.0051807
-0.009304787,-0.021633469,0.98604894
-0.012189983,-0.022165546,0.95806354
-0.042069174,-0.050158508,0.9917503
-0.012451407,-0.018953586,0.97650427
0.00044870257,-0.020432675,0.9982157
0.008603685,-0.02805668,0.98749685
0.026664853,-0.004320497,0.979912
0.0027205471,-0.05199966,0.99778414
-0.026404565,-0.030026648,1.0128335
0.006990079,0.004603536,0.97335756
0.030842213,0.006212643,0.9595506
0.0030045046,-0.024672808,0.95883036
0.026416235,-0.016675526,0.9953917
0.0061153173,-0.010777662,1.0300332
-0.006475891,-0.00738116,0.9883806
-0.02856342,-0.0038860647,1.020781
-0.029493844,-0.0077196676,0.9698433
0.0063777496,0.025024284,0.99561733
0.024575735,-0.020355733,1.0060859
