x,y,z
1.0,0.0,0.0
0.89234096,0.06556442,0.10872375
0.8205625,0.09871663,0.1932152
0.67889374,0.009986891,0.3453615
0.5697831,0.098432,0.47807378
0.5051074,0.0025484697,0.5819936
0.4699071,-0.013066196,0.65161353
0.4286607,-0.015475236,0.72126055
0.3846226,0.008415488,0.790952
0.33840212,0.03614202,0.8610812
0.27731755,0.013640851,0.9208836
0.22626257,0.0504697,0.972214
0.17459865,0.03934226,1.0018871
0.11722976,0.042472582,1.0035496
0.07522202,0.012761576,1.0117875
0.050388414,0.025340524,1.000069
0.048666656,0.03712501,1.0082705
0.03814987,0.06612373,0.9899699
0.059546676,0.027913114,1.0167891
0.056511737,0.055053636,1.0066947
0.054851983,0.051196635,0.9998077
0.047711562,0.06848558,0.9926102
0.039846085,0.032527957,0.9762168
0.03940148,0.062217765,0.9656993
0.0528136,0.07844357,1.0082808
0.055991225,0.011107585,1.0224148
0.0868277,0.013280277,1.0040692
0.050631844,0.022028098,1.0075551
0.076495774,0.039723027,0.9831444
0.04811275,0.028112825,0.97862923
0.081113085,0.06041474,0.9680624
0.041947775,0.040826086,1.013523
0.051645968,0.068759784,1.0007329
0.03254108,0.07119388,1.0326614
0.03568225,0.041918814,1.0028328
0.04013658,0.06120464,0.99551296
0.039626237,0.016872542,0.998878
0.028850285,0.0681358,0.9930821
0.03913493,0.072781354,0.9969131
0.048568808,0.06453181,0.9982899
0.046311148,0.04895489,0.96847045
0.02301246,0.023528468,0.9816279
0.043613326,0.014266052,0.97205967
0.05308011,0.0488114,0.9703015
0.064279124,0.054768346,0.98871297
0.057245333,0.08476244,1.0206442
0.07170483,0.058633793,1.013244
0.05138363,0.0055425907,1.0212886
0.056322526,0.0347747,0.99284935
0.04370527,0.027722606,1.0061109
0.05353286,0.09836171,0.9761169
0.04012333,0.04815763,0.9990495
0.04547586,0.047377355,0.9992197
0.040886488,0.034697413,1.0199295
0.04709987,0.023060346,1.0144619
0.052374933,0.014383354,1.0226959
0.058618005,0.05282897,0.9972568
0.02259931,0.021741321,1.0055782
0.02742104,0.056603793,1.0014803
0.045589898,0.025857765,0.99150556
0.034905434,0.048237946,0.9844406
0.03764509,0.052677117,1.0157821
0.030168487,0.07169042,1.0179944
0.03703185,0.014802289,1.029111
0.054489333,0.02478362,1.004332
0.066503435,0.04300965,1.0014105
0.044484206,0.074297294,1.0028822
0.04823576,0.042598467,1.0048488
0.059771445,0.06311886,0.9924306
0.059945498,0.05249021,1.02137
0.0415706,0.07067722,1.0158007
0.052121066,0.044912588,1.0017437
0.057681367,0.05933298,1.0154538
0.016884653,0.041770626,1.0181503
0.046546925,0.017834868,1.00231
0.050896455,0.054186504,1.0023135
0.04959561,0.05830188,1.0103664
0.037824754,0.07399244,0.99929005
0.037674416,0.060717426,0.9972617
0.010937304,0.019931285,1.0259595
0.016866785,0.021892942,0.9983886
0.03988005,0.048137665,1.0122877
0.04177647,0.04125677,1.0000544
0.049574357,0.06015812,0.9919078
0.07374149,0.025980102,1.0220542
0.06313694,0.05631673,1.0071051
0.04474197,0.06444843,1.013135
0.029907675,0.043717634,1.0080192
0.040579267,0.052994907,1.0176169
0.037323564,0.045268357,0.9915355
0.038042627,0.05323821,0.98102605
0.041075956,0.030227106,0.97806925
0.06019717,0.070370905,0.9750291
0.054059185,0.012080694,0.9998741
0.059304506,0.0774552,0.99370795
0.056835946,0.013772529,0.99291366
0.05780657,0.027905595,1.0062628
0.0654828,0.05383926,1.0082788
0.05713079,0.029864103,1.0129462
0.044822812,0.062458105,1.0210056
