x,y,z
1.0,0.0,0.0
0.89717084,0.08539157,0.09709183
0.7853486,0.00086417655,0.21232666
0.6840811,0.07441532,0.32080454
0.59763885,0.011861776,0.4160204
0.47889018,0.114315614,0.54060435
0.4043871,-0.005052947,0.64916945
0.38241464,-0.013910157,0.697822
0.3529948,0.026043193,0.74714226
0.31847876,0.013634514,0.8018484
0.27860904,0.02550894,0.852265
0.23104726,0.028926874,0.90297437
0.18165272,0.013986521,0.9544168
0.12890527,0.030998327,1.0018712
0.07317669,0.02368977,1.0128918
0.060150083,0.04986828,1.0303681
0.046047565,0.028007945,1.021605
0.054800276,0.024823714,1.0146105
0.054860808,-0.005459452,1.0280325
0.033408746,0.020474173,1.0531044
0.030002685,0.039352417,1.0329441
0.017074578,0.02526452,1.0414548
0.00040625196,0.04227466,1.0695355
0.024318578,0.040890995,1.0382758
0.03135001,0.024836348,1.0374081
0.011902944,0.015226791,1.0580711
0.037912823,0.031533755,1.06845
0.028714119,0.020764805,1.0688946
0.035086233,0.046340864,1.0525103
0.05209849,0.034083195,1.0476382
0.033266496,0.030281305,1.0586221
0.030906245,0.03449908,1.0445342
0.030767754,0.029877698,1.0703775
0.0443953,0.034181274,1.0841589
0.06513646,0.002683082,1.0654944
0.033109467,0.0022983116,1.072438
0.037328657,0.04095484,1.0463705
0.048768584,0.05068954,1.0216862
0.043375105,-0.0059774914,1.0677594
0.03220683,-0.0067875865,1.0895902
0.036127258,0.009148341,1.0656372
0.04478579,-0.034288667,1.0616293
0.026519138,0.019483633,1.0489095
0.032309093,0.017835451,1.0389769
0.044695962,0.0142955305,1.0295086
0.05010596,0.038178213,1.0580773
0.04965061,0.014981988,1.036761
0.033809945,0.026712926,1.0623156
0.031179842,0.008565663,1.0718772
0.018940654,0.039115347,1.0631367
0.030441383,0.01560876,1.033724
0.04437957,0.050237767,1.0447155
0.03423804,0.041318744,1.0293134
0.01343685,0.062157083,1.0121312
0.039690718,0.021119863,1.0256077
0.039262332,0.0018214571,1.0487285
0.055113826,0.06571798,1.0518669
0.06268727,0.022139259,1.0678576
0.042104434,0.03789811,1.1040092
0.013911598,0.0213165,1.0874172
-0.0040726834,-0.008551785,1.0972629
0.010736758,-0.008281104,1.0910397
0.00024674818,0.0117840255,1.0846584
0.008345534,0.012130542,1.0644642
0.03212489,0.031938717,1.0637075
0.04671652,0.008672526,1.0391036
0.0337229,0.007208867,1.0664327
0.02658744,0.014193293,1.0677558
0.048200384,0.04519306,1.079977
0.04457191,0.007230071,1.0676721
0.04184928,0.018445909,1.0576494
0.053152256,0.0063886847,1.0506833
0.038104832,-0.029575048,1.0600623
0.027633764,0.012862326,1.0751503
0.0054742023,0.0035611002,1.0895046
0.0025161847,0.013640563,1.0752025
0.043915596,0.03469672,1.0750339
0.04469916,0.00863078,1.0458524
0.03200025,0.053058017,1.0441206
0.027391922,0.01499129,1.0506042
0.03778134,0.044552956,1.0581266
0.056991596,0.015884781,1.0352321
0.0352794,0.0011142367,1.0586559
0.030610379,0.017501265,1.0574089
0.050956354,-0.004314221,1.031783
0.03223344,0.03160978,1.0398198
0.053898018,0.011545417,1.0445623
0.05542896,0.024158241,1.0500131
0.042429514,0.041377828,1.0651659
0.038035296,0.051159013,1.0314983
0.0551402,0.033531345,1.0486363
0.010945165,-0.012252921,1.0766367
0.014202314,0.014410638,1.0546889
0.012491101,0.025543254,1.0345443
0.027717862,-0.0011818397,1.0254824
0.039944414,-0.0061755297,1.0362709
0.028069941,-0.012053213,1.0695097
0.01992482,0.037069727,1.0753638
0.03584281,0.022802746,1.0570889
0.043206263,0.008623035,1.0712948
